Id,From,Routing,Reason,Amount,Balance,Date
100041637,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305868,"<span class=""text-uppercase"">18/May/2026 10:27</span>"
100041632,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305855,"<span class=""text-uppercase"">18/May/2026 10:27</span>"
100041626,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305842,"<span class=""text-uppercase"">18/May/2026 10:27</span>"
100041623,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305829,"<span class=""text-uppercase"">18/May/2026 10:27</span>"
100041619,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305816,"<span class=""text-uppercase"">18/May/2026 10:27</span>"
100041615,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305803,"<span class=""text-uppercase"">18/May/2026 10:27</span>"
100041611,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305790,"<span class=""text-uppercase"">18/May/2026 10:27</span>"
100041608,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305777,"<span class=""text-uppercase"">18/May/2026 10:27</span>"
100041605,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305764,"<span class=""text-uppercase"">18/May/2026 10:27</span>"
100041602,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305751,"<span class=""text-uppercase"">18/May/2026 10:27</span>"
100041599,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305738,"<span class=""text-uppercase"">18/May/2026 10:27</span>"
100041596,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305725,"<span class=""text-uppercase"">18/May/2026 10:27</span>"
100041593,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305712,"<span class=""text-uppercase"">18/May/2026 10:27</span>"
100041590,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305699,"<span class=""text-uppercase"">18/May/2026 10:27</span>"
100041587,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305686,"<span class=""text-uppercase"">18/May/2026 10:27</span>"
100041584,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305673,"<span class=""text-uppercase"">18/May/2026 10:27</span>"
100041581,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305660,"<span class=""text-uppercase"">18/May/2026 10:27</span>"
100041578,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305647,"<span class=""text-uppercase"">18/May/2026 10:27</span>"
100041277,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305634,"<span class=""text-uppercase"">18/May/2026 10:01</span>"
100041274,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305621,"<span class=""text-uppercase"">18/May/2026 10:00</span>"
100041271,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305608,"<span class=""text-uppercase"">18/May/2026 10:00</span>"
100041268,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305595,"<span class=""text-uppercase"">18/May/2026 10:00</span>"
100041265,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305582,"<span class=""text-uppercase"">18/May/2026 10:00</span>"
100041262,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305569,"<span class=""text-uppercase"">18/May/2026 10:00</span>"
100041258,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305556,"<span class=""text-uppercase"">18/May/2026 10:00</span>"
100041254,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305543,"<span class=""text-uppercase"">18/May/2026 10:00</span>"
100041251,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305530,"<span class=""text-uppercase"">18/May/2026 10:00</span>"
100041248,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305517,"<span class=""text-uppercase"">18/May/2026 10:00</span>"
100041245,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305504,"<span class=""text-uppercase"">18/May/2026 10:00</span>"
100041242,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305491,"<span class=""text-uppercase"">18/May/2026 10:00</span>"
100041239,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305478,"<span class=""text-uppercase"">18/May/2026 10:00</span>"
100041236,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305465,"<span class=""text-uppercase"">18/May/2026 10:00</span>"
100041233,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305452,"<span class=""text-uppercase"">18/May/2026 10:00</span>"
100041230,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305439,"<span class=""text-uppercase"">18/May/2026 10:00</span>"
100041227,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305426,"<span class=""text-uppercase"">18/May/2026 10:00</span>"
100041224,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305413,"<span class=""text-uppercase"">18/May/2026 10:00</span>"
100041221,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305400,"<span class=""text-uppercase"">18/May/2026 10:00</span>"
100041217,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305387,"<span class=""text-uppercase"">18/May/2026 10:00</span>"
100040899,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305374,"<span class=""text-uppercase"">18/May/2026 09:42</span>"
100040895,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305361,"<span class=""text-uppercase"">18/May/2026 09:42</span>"
100040892,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305348,"<span class=""text-uppercase"">18/May/2026 09:42</span>"
100040889,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305335,"<span class=""text-uppercase"">18/May/2026 09:42</span>"
100040886,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305322,"<span class=""text-uppercase"">18/May/2026 09:42</span>"
100040883,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305309,"<span class=""text-uppercase"">18/May/2026 09:42</span>"
100040880,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305296,"<span class=""text-uppercase"">18/May/2026 09:42</span>"
100040877,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305283,"<span class=""text-uppercase"">18/May/2026 09:42</span>"
100040874,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305270,"<span class=""text-uppercase"">18/May/2026 09:42</span>"
100040871,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305257,"<span class=""text-uppercase"">18/May/2026 09:42</span>"
100040868,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305244,"<span class=""text-uppercase"">18/May/2026 09:42</span>"
100040865,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305231,"<span class=""text-uppercase"">18/May/2026 09:42</span>"
100040862,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305218,"<span class=""text-uppercase"">18/May/2026 09:42</span>"
100040856,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305205,"<span class=""text-uppercase"">18/May/2026 09:42</span>"
100040853,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305192,"<span class=""text-uppercase"">18/May/2026 09:42</span>"
100040850,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305179,"<span class=""text-uppercase"">18/May/2026 09:42</span>"
100040847,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305166,"<span class=""text-uppercase"">18/May/2026 09:42</span>"
100040844,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305153,"<span class=""text-uppercase"">18/May/2026 09:42</span>"
100040841,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305140,"<span class=""text-uppercase"">18/May/2026 09:42</span>"
100040838,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305127,"<span class=""text-uppercase"">18/May/2026 09:42</span>"
100040523,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305114,"<span class=""text-uppercase"">18/May/2026 09:22</span>"
100040520,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305101,"<span class=""text-uppercase"">18/May/2026 09:22</span>"
100040517,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305088,"<span class=""text-uppercase"">18/May/2026 09:22</span>"
100040510,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305075,"<span class=""text-uppercase"">18/May/2026 09:22</span>"
100040501,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305062,"<span class=""text-uppercase"">18/May/2026 09:22</span>"
100040491,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305049,"<span class=""text-uppercase"">18/May/2026 09:22</span>"
100040479,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305036,"<span class=""text-uppercase"">18/May/2026 09:22</span>"
100040473,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305023,"<span class=""text-uppercase"">18/May/2026 09:22</span>"
100040470,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,305010,"<span class=""text-uppercase"">18/May/2026 09:21</span>"
100040462,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,304997,"<span class=""text-uppercase"">18/May/2026 09:21</span>"
100040455,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,304984,"<span class=""text-uppercase"">18/May/2026 09:21</span>"
100040449,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,304971,"<span class=""text-uppercase"">18/May/2026 09:21</span>"
100040443,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,304958,"<span class=""text-uppercase"">18/May/2026 09:21</span>"
100040437,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,304945,"<span class=""text-uppercase"">18/May/2026 09:21</span>"
100040431,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,304932,"<span class=""text-uppercase"">18/May/2026 09:21</span>"
100040422,Erika Wagner,010144206,Trucking Commission,<span class='transaction-amount' style='color: green'>+$13</span>,304919,"<span class=""text-uppercase"">18/May/2026 09:21</span>"
